tapped_wt,pouring_wt,last_heel_metal,lcrca_addition_1,sg_pigaddition_1,sg_pigaddition_2,rr,graphite,silicon_addition_1,silicon_addition_2,mn,low_re_fsm,zero_re_fsm,high_re_fsm,ultraseed,superseed,cs,al,preseed,tapping_temp,pouring_temp,pouring_time_sec,fsm,barinoc,reseed,sb,bath_s,crca,sg_pig,sorel_total,sorel_addition,rr_1,heel,ce,c,si,mn_1,p,s,cr,ni,al_1,cu,co,nb,ti,v,w,pb,sn,as,zr,ce_1,sb_1,b,zn,n,fe,fsmaddition_mt,mg_recovery,defect,feat_ce_calculated,feat_ce_hypo_risk,feat_ce_hyper_risk,feat_ce_optimal,feat_temp_loss,feat_temp_loss_risk,feat_temp_loss_low,feat_pouring_stability,feat_pouring_risk,feat_oxidation_risk,feat_graphitization_index,feat_white_iron_risk,feat_shrinkage_risk_index,feat_gas_risk_index,feat_chemistry_instability,feat_chemistry_ok,cluster,dbscan_cluster,pca_pc1,pca_pc2,anomaly_score,iso_flag,lof_flag,anomaly_flag,anomaly_severity,anomaly_level
9.2,9.2,0.0,3630.0,1410.0,0.0,3390.0,155.0,55.0,3.0,0.0,94.0,0.0,0.0,14.0,0.0,0.0,0.0,6.0,1430.0,1369.0,103.0,1.02,0.402,0.0,0.7350000000000001,0.02,39.0,15.0,250.0,3.0,43.0,0.0,4.16,3.63,2.06,0.264,0.0354,0.0118,0.0184,0.0091,0.0079,0.4095,0.0024,0.0017,0.0171,0.0053,0.0027,0.0023,0.0023,0.0037,0.0025,0.0037,0.0031,0.0011,0.0013,0.0045,93.3,10.22,0.0035,1,4.16,1,0,0,61.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,-1,0.7789205541935774,-1.0507197865943634,0.21890070745903456,0,0,0,LOW RISK,1
5.3,5.1,0.0,0.0,620.0,0.0,2600.0,50.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1425.0,1365.0,60.0,0.7599999999999998,0.151,0.0,0.0,0.0329999999999999,39.0,12.0,0.0,0.0,49.0,0.0,3.93,3.18,1.64,0.361,0.0484999999999999,0.0169999999999999,0.0375999999999999,0.0225,0.0034,0.322,0.0046,0.0021,0.0159,0.0047,0.0049,0.0006,0.003,0.0037,0.0014,0.0022,0.0031,0.00071,0.0023,0.0032,93.6,7.51,0.0033,1,3.93,1,0,0,60.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,3,1,-7.407219055509327,-5.983355816989315,0.3290824483391193,1,0,1,LOW RISK,1
5.3,5.3,0.0,2130.0,790.0,0.0,2000.0,103.0,80.0,3.0,0.0,28.0,0.0,0.0,7.8,0.0,0.0,0.0,3.0,1441.0,1369.0,91.0,1.08,0.396,0.0,0.7350000000000001,0.0206,40.0,15.0,0.0,0.0,45.0,0.0,4.23,3.57,2.56,0.231,0.0374,0.0094,0.0252,0.0124,0.0086,0.115,0.0026,0.0024,0.0199,0.003,0.0025,0.0019,0.0021,0.0032,0.0016,0.0021,0.0031,0.00085,0.001,0.0022,93.3,10.75,0.0037,1,4.23,0,0,1,72.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,-0.0335859081303318,-0.0935951419755072,0.11629611376910637,0,0,0,NORMAL,0
6.0,5.9,0.0,2500.0,1910.0,0.0,1260.0,86.0,222.0,9.0,0.0,29.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,1438.0,1379.0,107.0,0.97,0.4,0.0,0.7350000000000001,0.013,41.0,31.0,0.0,0.0,28.0,0.0,4.2,3.15,4.09,0.191,0.0396,0.0072,0.0245,0.0096,0.0132,0.12,0.0024,0.0013,0.0257,0.004,0.0049,0.002,0.003,0.0017,0.0026,0.0019,0.0031,0.00056,0.0011,0.0036,92.2,9.67,0.0033,1,4.2,0,0,1,59.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,2,-1,-2.0782072171866472,5.920907985952522,0.22045014183392658,0,0,0,LOW RISK,1
6.0,6.0,0.0,2420.0,1200.0,0.0,2060.0,105.0,76.0,0.0,0.0,63.0,0.0,0.0,9.0,0.0,0.0,0.0,8.0,1426.0,1360.0,68.0,1.05,0.4,0.0,0.7350000000000001,0.022,40.0,20.0,0.0,0.0,40.0,0.0,4.38,3.64,2.17,0.175,0.0484999999999999,0.0112,0.0175,0.0088,0.0085,0.028,0.0025,0.0023,0.0203,0.0039,0.0024,0.0017,0.0022,0.0036,0.0028,0.0034,0.0031,0.0007,0.00069,0.0027,93.8,10.5,0.0036,1,4.38,0,1,0,66.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,1.777545440171926,-1.1156277825713012,0.23363655124582783,1,0,1,LOW RISK,1
6.0,5.9,0.0,2470.0,1840.0,0.0,1170.0,84.0,222.0,18.0,0.0,31.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1435.0,1380.0,135.0,1.03,0.4,0.0,0.7350000000000001,0.02,41.0,31.0,0.0,0.0,28.0,0.0,4.2,3.15,4.09,0.185,0.0373,0.0084,0.03,0.0106,0.011,0.131,0.0023,0.0017,0.0183,0.0029,0.0049,0.0014,0.003,0.0015,0.0018,0.0016,0.0031,0.00094,0.0011,0.0036,92.2,10.33,0.0035,1,4.2,0,0,1,55.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,2,-1,-1.7166784783574915,5.094720360469178,0.25089851848204886,1,0,1,LOW RISK,1
6.0,5.8,0.0,2380.0,1760.0,0.0,1610.0,85.0,222.0,28.0,0.0,30.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1450.0,1385.0,118.0,1.0,0.4,0.0,0.7350000000000001,0.0193,40.0,29.0,0.0,0.0,31.0,0.0,4.19,3.14,4.09,0.182,0.0399,0.0082,0.0187,0.0086,0.0099,0.124,0.0025,0.00038,0.031,0.0069,0.0049,0.0017,0.0032,0.0022,0.0017,0.0019,0.0031,0.0012,0.0015,0.0036,92.3,10.0,0.0038,1,4.19,1,0,0,65.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,2,-1,-3.329324253797269,6.3335732418659925,0.2646833680771024,1,1,1,LOW RISK,1
18.0,16.7,0.0,6560.0,3910.0,0.0,5720.0,316.0,155.0,15.0,0.0,179.0,0.0,0.0,21.0,0.0,0.0,0.0,20.0,1437.0,1368.0,211.0,1.26,0.5,0.0,0.7350000000000001,0.02,41.0,14.0,1640.0,14.0,30.0,0.0,4.28,3.77,1.99,0.17,0.0342,0.0062,0.0166,0.0097,0.0077,0.0136,0.002,0.00087,0.0152,0.005,0.0023,0.0018,0.0019,0.0031,0.0023,0.0036,0.0031,0.00072,0.0031,0.0046,93.9,12.61,0.0031,1,4.28,0,0,1,69.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,-1,10.142988918708271,3.0361736461741247,0.317686087944742,1,0,1,LOW RISK,1
6.0,6.0,0.0,2420.0,1260.0,0.0,1880.0,109.0,48.0,0.0,0.0,62.0,0.0,0.0,9.0,0.0,0.0,0.0,5.0,1422.0,1364.0,66.0,1.03,0.4,0.0,0.7350000000000001,0.021,40.0,21.0,0.0,0.0,37.0,0.0,4.22,3.65,2.18,0.184,0.0401,0.0113,0.018,0.0086,0.0083,0.0496,0.0024,0.0023,0.0204,0.0043,0.0022,0.0017,0.0022,0.0034,0.0026,0.003,0.0031,0.00076,0.00075,0.0046,93.7,10.33,0.0036,1,4.22,0,0,1,58.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,0.7707080372086893,-1.3477191049782788,0.08023472868273065,0,0,0,NORMAL,0
5.8,5.8,0.0,2230.0,1140.0,0.0,2000.0,95.0,30.0,5.0,0.0,62.0,0.0,0.0,9.0,0.0,0.0,0.0,4.0,1428.0,1360.0,71.0,1.07,0.414,0.0,0.7350000000000001,0.024,38.0,20.0,0.0,0.0,42.0,0.0,4.21,3.67,2.08,0.197,0.0388,0.0114,0.0181,0.0085,0.0085,0.0259,0.0023,0.0033,0.0175,0.0034,0.0024,0.002,0.0022,0.0034,0.0022,0.0034,0.0031,0.00093,0.00076,0.0027,93.8,10.69,0.0037,1,4.21,0,0,1,68.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,0.9865265995659148,-1.652984918445344,0.08867340430358728,0,0,0,NORMAL,0
10.2,9.9,0.0,4130.0,1540.0,0.0,1400.0,178.0,75.0,8.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1432.0,1374.0,110.0,1.0,0.402,0.0,0.7350000000000001,0.021,40.0,15.0,820.0,8.0,19.0,0.0,4.27,3.75,2.01,0.154,0.0363,0.0105,0.0213,0.0089,0.0074,0.0294,0.0023,0.0039,0.0203,0.0028,0.0023,0.0017,0.002,0.0032,0.0017,0.0031,0.0031,0.00067,0.0025,0.0028,93.9,10.0,0.0035,1,4.27,0,0,1,58.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,2.968439545379862,-0.305421002644297,0.16907852471493862,0,0,0,NORMAL,0
16.0,15.5,0.0,6020.0,2910.0,0.0,4560.0,278.0,108.0,0.0,0.0,179.0,0.0,0.0,21.0,0.0,0.0,0.0,5.0,1435.0,1370.0,125.0,1.13,0.4,0.0,0.7350000000000001,0.018,38.0,18.0,1020.0,6.0,33.0,0.0,4.3,3.77,2.03,0.192,0.0384,0.0069,0.0174,0.008,0.0087,0.0209,0.0023,0.0032,0.0182,0.0034,0.0022,0.002,0.0019,0.0035,0.002,0.0035,0.0031,0.00085,0.00077,0.0024,93.8,11.31,0.0033,1,4.3,0,0,1,65.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,-1,7.1562153385737215,1.437052314871468,0.2138633840822473,0,0,0,LOW RISK,1
16.0,15.5,0.0,6340.0,2530.0,0.0,3970.0,270.0,110.0,20.0,0.0,179.0,0.0,0.0,21.0,0.0,0.0,0.0,10.0,1435.0,1370.0,150.0,1.19,0.5,0.0,0.7350000000000001,0.019,40.0,16.0,1640.0,10.0,31.0,0.0,4.26,3.76,1.94,0.159,0.0372,0.005,0.0148,0.0078,0.0062,0.0249,0.0023,0.0018,0.017,0.0036,0.0024,0.0018,0.0019,0.0036,0.0015,0.0037,0.0031,0.00088,0.00065,0.0029,93.9,11.88,0.0036,1,4.26,0,0,1,65.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,-1,8.168619766261005,2.0024006566473505,0.22981627483211542,1,0,1,LOW RISK,1
6.1,5.8,0.0,2670.0,1890.0,0.0,1940.0,88.0,222.0,20.0,0.0,30.0,0.0,0.0,9.0,0.0,0.0,0.0,5.0,1438.0,1382.0,100.0,0.98,0.41,0.0,0.7350000000000001,0.016,41.0,29.0,0.0,0.0,30.0,0.0,4.23,3.17,4.09,0.174,0.0359,0.0076,0.0208,0.0081,0.0163,0.132,0.0023,0.0015,0.0173,0.0031,0.0049,0.002,0.0029,0.0017,0.0031,0.0019,0.0031,0.0007,0.0011,0.0036,92.2,9.84,0.0035,1,4.23,0,0,1,56.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,2,-1,-1.1691234120610747,6.0536366015138485,0.23625319074899495,1,0,1,LOW RISK,1
6.0,5.9,0.0,2440.0,1730.0,0.0,1830.0,78.0,222.0,8.0,0.0,30.0,0.0,0.0,9.0,0.0,0.0,0.0,6.0,1441.0,1380.0,112.0,1.0,0.4,0.0,0.7350000000000001,0.014,41.0,29.0,0.0,0.0,31.0,0.0,4.2,3.14,4.09,0.267,0.0397,0.0073,0.0197,0.01,0.0156,0.109,0.0027,0.0018,0.0189,0.0036,0.0049,0.0015,0.0031,0.0010999999999999,0.0037,0.0014,0.0031,0.00055,0.00087,0.0036,92.1,10.0,0.0035,1,4.2,0,0,1,61.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,2,-1,-1.817753589710248,5.804391152996188,0.23627618022086028,1,0,1,LOW RISK,1
9.2,9.2,0.0,3760.0,1650.0,0.0,3350.0,160.0,40.0,15.0,0.0,95.0,0.0,0.0,14.0,0.0,0.0,0.0,6.0,1430.0,1372.0,115.0,1.03,0.402,0.0,0.7350000000000001,0.023,41.0,18.0,0.0,0.0,41.0,0.0,4.19,3.65,2.07,0.269,0.0353,0.011,0.0177,0.0095,0.0091,0.4095,0.003,0.002,0.0145,0.0052,0.0014,0.0012,0.0021,0.0021,0.0024,0.003,0.0031,0.00098,0.0012,0.0029,93.3,10.33,0.0037,1,4.19,1,0,0,58.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,-1,0.93577973496133,-0.5055654148873446,0.2037725325944762,0,0,0,LOW RISK,1
8.1,8.1,0.0,3140.0,1440.0,0.0,2450.0,135.0,26.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1430.0,1364.0,75.0,1.05,0.407,0.0,0.7350000000000001,0.022,39.0,18.0,540.0,7.0,37.0,0.0,4.22,3.7,1.99,0.154,0.0362,0.0109,0.0189,0.0084,0.0073,0.0273,0.0024,0.0024,0.0203,0.0031,0.0025,0.0017,0.0028,0.0032,0.0018,0.003,0.0031,0.00095,0.0014,0.0045,93.9,10.49,0.0037,1,4.22,0,0,1,66.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,1.8942154026485123,-1.1898704393266435,0.1150032693456799,0,0,0,NORMAL,0
4.3,4.0,0.0,0.0,390.0,0.0,2330.0,42.0,47.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1430.0,1371.0,90.0,0.7599999999999998,0.14,0.0,0.0,0.0329999999999999,37.0,9.0,0.0,0.0,54.0,0.0,3.93,3.1,1.67,0.361,0.0484999999999999,0.0169999999999999,0.0375999999999999,0.0172,0.0044,0.33,0.0046,0.0027,0.0138,0.0044,0.0049,0.0017,0.0033,0.0035,0.0017,0.0019,0.0031,0.00071,0.002,0.0028,93.6,7.51,0.0033,1,3.93,1,0,0,59.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,3,1,-7.6648108571236655,-5.010166813777145,0.3194922547035855,1,0,1,LOW RISK,1
3.8,3.6,0.0,0.0,440.0,0.0,1900.0,40.0,33.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1430.0,1371.0,90.0,0.7599999999999998,0.158,0.0,0.0,0.0329999999999999,38.0,12.0,0.0,0.0,50.0,0.0,3.93,3.12,1.62,0.361,0.0484999999999999,0.0169999999999999,0.0375999999999999,0.015,0.0063,0.326,0.0045,0.0015,0.0136,0.0062,0.0049,0.0006,0.0028,0.0041,0.0014,0.0018,0.0031,0.00071,0.0016,0.0037,93.7,7.51,0.0033,1,3.93,1,0,0,59.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,3,1,-7.811040388018382,-5.3072800276875896,0.3363921193726894,1,0,1,LOW RISK,1
5.1,4.9,0.0,0.0,560.0,0.0,2480.0,51.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1410.0,1362.0,72.0,0.7599999999999998,0.157,0.0,0.0,0.0329999999999999,40.0,11.0,0.0,0.0,49.0,0.0,3.93,3.16,1.68,0.361,0.0484999999999999,0.0169999999999999,0.0375999999999999,0.017,0.0054,0.31,0.0044,0.002,0.014,0.0045,0.0049,0.0017,0.0031,0.0033,0.0017,0.0016,0.0031,0.00071,0.0053,0.0028,93.5,7.51,0.0033,1,3.93,1,0,0,48.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,3,1,-7.408459898273212,-5.398820959375241,0.32984773078380425,1,0,1,LOW RISK,1
5.0,4.9,0.0,0.0,510.0,0.0,2580.0,50.0,42.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1428.0,1371.0,60.0,0.7599999999999998,0.16,0.0,0.0,0.0329999999999999,38.0,10.0,0.0,0.0,52.0,0.0,3.93,3.16,1.68,0.361,0.0484999999999999,0.0169999999999999,0.0375999999999999,0.023,0.0057,0.321,0.0049,0.0023,0.0138,0.0056,0.0049,0.0026999999999999,0.0031,0.0016,0.0013,0.001,0.0031,0.00071,0.0019,0.0008,93.5,7.51,0.0033,1,3.93,1,0,0,57.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,3,-1,-8.2863603344579,-3.4205742983946785,0.3798874340855699,1,1,1,LOW RISK,1
5.8,5.8,0.0,2230.0,1160.0,0.0,1870.0,95.0,30.0,0.0,0.0,68.0,0.0,0.0,9.0,0.0,0.0,0.0,5.0,1421.0,1356.0,68.0,1.17,0.414,0.0,0.7350000000000001,0.019,38.0,20.0,0.0,0.0,42.0,0.0,4.2,3.66,2.1,0.192,0.0378,0.0117,0.0174,0.0084,0.008,0.0264,0.0024,0.0025,0.0161,0.0034,0.0021,0.0019,0.002,0.003,0.0014,0.0033,0.0031,0.00098,0.00076,0.0029,93.9,11.72,0.003,1,4.2,0,0,1,65.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,1.447714392498657,-1.70795557462968,0.1022353110157334,0,0,0,NORMAL,0
6.0,5.8,0.0,2430.0,1260.0,0.0,1480.0,105.0,50.0,0.0,0.0,57.0,0.0,0.0,9.0,0.0,0.0,0.0,4.0,1430.0,1358.0,68.0,0.95,0.4,0.0,0.7350000000000001,0.016,41.0,21.0,0.0,0.0,30.0,0.0,4.21,3.67,2.08,0.184,0.0346,0.0096,0.0204,0.0082,0.0095,0.0257,0.0025,0.0017,0.0236,0.0055,0.0023,0.0018,0.0021,0.0035,0.0032,0.0033,0.0031,0.00096,0.00059,0.0041,93.9,9.5,0.0036,1,4.21,0,0,1,72.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,0.6769361779163917,-0.8161558345092434,0.08672166689268866,0,0,0,NORMAL,0
18.0,16.7,0.0,6560.0,3830.0,0.0,5720.0,316.0,100.0,0.0,0.0,179.0,0.0,0.0,21.0,0.0,0.0,0.0,15.0,1437.0,1365.0,140.0,1.2,0.5,0.0,0.7350000000000001,0.02,38.0,17.0,1640.0,8.0,38.0,0.0,4.29,3.77,2.0,0.161,0.0348,0.0078,0.0155,0.0072,0.0086,0.0148,0.0023,0.0015,0.0154,0.0035,0.002,0.0018,0.0019,0.003,0.0024,0.0038,0.0031,0.00076,0.00082,0.0056,93.9,11.96,0.0031,1,4.29,0,0,1,72.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,-1,9.301557994166068,1.7383547781867434,0.2625178097410893,1,0,1,LOW RISK,1
18.0,16.7,0.0,6560.0,4110.0,0.0,5720.0,316.0,150.0,14.0,0.0,179.0,0.0,0.0,21.0,0.0,0.0,0.0,20.0,1437.0,1356.0,211.0,1.1,0.499,0.0,0.7350000000000001,0.0106,38.0,16.0,1640.0,12.0,34.0,0.0,4.27,3.77,1.91,0.141,0.0346,0.0056,0.0169,0.0077,0.007,0.0132,0.0022,0.0033,0.0207,0.0035,0.0023,0.0019,0.0021,0.0037,0.002,0.0037,0.0031,0.0005,0.0034,0.0052,94.0,10.99,0.0027,1,4.27,0,0,1,81.0,1,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,0,-1,9.757978910512197,2.423687041856321,0.43683893356290326,1,1,1,MEDIUM RISK,2
10.5,10.5,0.0,0.0,0.0,0.0,3920.0,4.0,60.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1437.0,1392.0,128.0,0.7599999999999998,0.0,0.0,0.0,0.012,51.0,0.0,0.0,0.0,37.0,0.0,4.21,3.0500000000000003,0.696,0.361,0.0261,0.0124,0.0322,0.0198,0.0193,0.0167,0.0048,0.0045,0.0017,0.0019,0.0007,0.0017,0.0024,0.0034,0.0011,0.00084,0.0031,0.00097,0.0022,0.0074,96.0,7.51,0.0033,1,4.21,0,0,1,45.0,0,0,0,0,0.0,0.0,0,0.0,0.5,0.0,1,1,-1,-1.77702520846901,-5.096023050956647,0.9277850636679856,1,1,1,CRITICAL,4
3.5,3.3,0.0,1420.0,1420.0,0.0,660.0,45.0,93.0,0.0,0.0,14.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,1438.0,1381.0,60.0,0.97,0.4,0.0,0.7350000000000001,0.0329999999999999,41.0,38.0,0.0,0.0,19.0,0.0,4.13,3.12,3.96,0.161,0.0337,0.0058,0.0292,0.011,0.0112,0.019,0.0025,0.0027,0.0301,0.0045,0.0049,0.0017,0.0035,0.0018,0.0018,0.0015,0.0031,0.00054,0.0025,0.0036,92.5,9.71,0.0084,1,4.13,1,0,0,57.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,2,-1,-5.00868041002566,4.65366132748136,0.3116450816350111,1,1,1,LOW RISK,1
4.8,4.7,0.0,0.0,0.0,0.0,2270.0,58.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1423.0,1372.0,66.0,0.7599999999999998,0.146,0.0,0.0,0.0329999999999999,42.0,11.0,0.0,0.0,47.0,0.0,3.93,3.15,1.66,0.361,0.0484999999999999,0.0169999999999999,0.0375999999999999,0.0143,0.0037,0.315,0.0045,0.0032,0.0215,0.0051,0.0049,0.0017,0.003,0.0035,0.0011,0.002,0.0031,0.00071,0.0015,0.0037,93.5,7.51,0.0033,1,3.93,1,0,0,51.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,3,1,-7.996375862319391,-5.123251714660151,0.2898875894137502,1,0,1,LOW RISK,1
5.0,4.6,0.0,2190.0,800.0,0.0,1810.0,95.0,17.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1437.0,1374.0,98.0,0.96,0.4,0.0,0.7350000000000001,0.016,44.0,16.0,0.0,0.0,36.0,0.0,4.14,3.63,1.97,0.166,0.0387,0.0105,0.0183,0.0081,0.0065,0.0215,0.0026,0.0011,0.0169,0.0053,0.0022,0.0015,0.0019,0.0032,0.0013,0.0035,0.0031,0.00067,0.0048,0.004,94.0,9.6,0.0036,1,4.14,1,0,0,63.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,-1,-1.6102213865920405,-1.7871694315302389,0.12151327677192064,0,0,0,NORMAL,0
3.5,3.5,0.0,1650.0,690.0,0.0,1020.0,75.0,20.0,1.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1444.0,1373.0,60.0,1.09,0.4,0.0,0.7350000000000001,0.0183,42.0,18.0,0.0,0.0,40.0,0.0,4.13,3.59,2.11,0.168,0.0344,0.0106,0.0193,0.0091,0.008,0.4095,0.0027,0.0015,0.0155,0.0061,0.0016,0.0014,0.002,0.002,0.0014,0.0029,0.0031,0.00094,0.0012,0.0073,93.2,10.86,0.0034,1,4.13,1,0,0,71.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,2,-2.335249845818374,-0.8532475661878502,0.1598316558267647,0,0,0,NORMAL,0
9.2,8.9,0.0,3740.0,1650.0,0.0,2850.0,150.0,38.0,5.0,0.0,90.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1434.0,1370.0,110.0,0.98,0.391,0.0,0.7350000000000001,0.015,41.0,18.0,0.0,0.0,37.0,0.0,4.13,3.61,2.03,0.26,0.0329,0.0113,0.0255,0.0079,0.0084,0.4095,0.0023,0.0015,0.0207,0.0057,0.0022,0.0014,0.002,0.0028,0.0012,0.0032,0.0031,0.001,0.0018,0.0046,93.4,9.78,0.0034,1,4.13,1,0,0,64.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,1,-1,-0.3027354895966392,-0.700507042654389,0.18839467653807584,0,1,1,NORMAL,0
6.0,5.8,0.0,2430.0,1270.0,0.0,2300.0,110.0,25.0,4.0,0.0,57.0,0.0,0.0,9.0,0.0,0.0,0.0,6.0,1430.0,1369.0,98.0,0.95,0.4,0.0,0.7350000000000001,0.02,41.0,21.0,0.0,0.0,38.0,0.0,4.2,3.66,2.1,0.201,0.0387,0.0092,0.0167,0.0098,0.009,0.4095,0.0021,0.0018,0.0186,0.0044,0.0043,0.0022,0.0023,0.0035,0.0047,0.0036,0.0031,0.00097,0.0011,0.0036,93.2,9.5,0.004,1,4.2,0,0,1,61.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,0.4824721384465844,-0.5346724849259079,0.17544715647243705,0,0,0,NORMAL,0
5.0,4.6,0.0,1810.0,530.0,0.0,1050.0,75.0,45.0,4.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1443.0,1385.0,80.0,1.02,0.4,0.0,0.7350000000000001,0.017,36.0,11.0,410.0,8.0,21.0,0.0,4.2,3.68,2.01,0.157,0.0358,0.012,0.0187,0.0121,0.0087,0.0103,0.0027,0.00066,0.0143,0.0031,0.0023,0.0026999999999999,0.0036,0.0033,0.0014,0.0033,0.0031,0.00052,0.0048,0.005,93.9,10.2,0.0033,1,4.2,0,0,1,58.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,-1,-0.5915200119312801,-0.2274905356675013,0.24276944399929842,0,1,1,LOW RISK,1
3.6,3.5,0.0,1420.0,1430.0,0.0,750.0,42.0,130.0,4.0,0.0,17.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1442.0,1381.0,78.0,1.14,0.417,0.0,0.7350000000000001,0.021,39.0,38.0,0.0,0.0,21.0,0.0,4.17,3.16,3.95,0.141,0.0399,0.0099,0.0139,0.0065,0.0139,0.0207,0.0024,0.0002,0.0259,0.0057,0.0049,0.002,0.0029,0.0022,0.0019,0.0019,0.0031,0.00097,0.001,0.0036,92.5,11.39,0.0034,1,4.17,1,0,0,61.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,2,-1,-3.80726829313748,5.574890323030166,0.23812257675828283,0,1,1,LOW RISK,1
4.9,4.6,0.0,0.0,480.0,0.0,2520.0,50.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1421.0,1365.0,81.0,0.7599999999999998,0.143,0.0,0.0,0.0329999999999999,39.0,10.0,0.0,0.0,51.0,0.0,3.93,3.14,1.68,0.361,0.0484999999999999,0.0169999999999999,0.0375999999999999,0.0131,0.0035,0.333,0.0044,0.0014,0.017,0.0045,0.0049,0.0017,0.0027,0.0035,0.0013,0.0018,0.0031,0.00071,0.0033,0.0043,93.6,7.51,0.0033,1,3.93,1,0,0,56.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,3,1,-7.527911626887117,-5.428882800247714,0.2927376233564736,1,0,1,LOW RISK,1
10.4,9.9,0.0,0.0,930.0,0.0,5320.0,135.0,45.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1415.0,1365.0,150.0,0.7599999999999998,0.154,0.0,0.0,0.018,40.0,9.0,0.0,0.0,51.0,0.0,3.93,3.11,1.65,0.361,0.0484999999999999,0.0169999999999999,0.0375999999999999,0.016,0.0054,0.347,0.0042,0.0048,0.016,0.0045,0.0049,0.0017,0.0027,0.003,0.0015,0.0019,0.0031,0.00071,0.0018,0.0032,93.6,7.51,0.0033,1,3.93,1,0,0,50.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1,3,-1,-5.240625752803138,-4.161986960411664,0.44929479724510046,1,1,1,MEDIUM RISK,2
