tapped_wt,pouring_wt,last_heel_metal,lcrca_addition_1,sg_pigaddition_1,sg_pigaddition_2,rr,graphite,silicon_addition_1,silicon_addition_2,mn,low_re_fsm,zero_re_fsm,high_re_fsm,ultraseed,superseed,cs,al,preseed,tapping_temp,pouring_temp,pouring_time_sec,fsm,barinoc,reseed,sb,bath_s,crca,sg_pig,sorel_total,sorel_addition,rr_1,heel,ce,c,si,mn_1,p,s,cr,ni,al_1,cu,co,nb,ti,v,w,pb,sn,as,zr,ce_1,sb_1,b,zn,n,fe,fsmaddition_mt,mg_recovery,defect,feat_ce_calculated,feat_ce_hypo_risk,feat_ce_hyper_risk,feat_ce_optimal,feat_temp_loss,feat_temp_loss_risk,feat_temp_loss_low,feat_pouring_stability,feat_pouring_risk,feat_oxidation_risk,feat_graphitization_index,feat_white_iron_risk,feat_shrinkage_risk_index,feat_gas_risk_index,feat_chemistry_instability,feat_chemistry_ok
3.5,3.4,0.0,1560.0,640.0,0.0,1080.0,68.0,44.0,13.0,0.0,36.0,0.0,0.0,5.1,0.0,0.0,0.0,3.0,1441.0,1376.0,67.0,1.03,14.0,0.0,0.105,0.012,42.0,17.0,0.0,0.0,41.0,0.0,4.27,3.62,2.52,0.23,0.04,0.0077,0.0194,0.0115,0.0081,0.107,0.0027,0.0019,0.0299,0.0048,0.0018,0.0016,0.0026,0.0033,0.0029,0.0035,0.0049,0.00061,0.0042,0.0036,93.3,10.29,0.32%,0,4.27,0,0,1,65.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1
5.5,4.6,0.0,2210.0,1230.0,0.0,1350.0,80.0,9.0,0.0,0.0,56.0,0.0,0.0,6.8,0.0,0.0,0.0,7.0,1448.0,1370.0,88.0,1.02,22.0,0.0,0.165,0.015,40.0,22.0,0.0,0.0,37.0,0.0,4.14,3.6,2.1,0.265,0.0349,0.0117,0.0188,0.0108,0.0068,0.4095,0.0026,0.00097,0.0243,0.005,0.0024,0.0017,0.0021,0.0033,0.0013,0.0038,0.0049,0.001,0.0037,0.004,93.1,10.18,0.32%,0,4.14,1,0,0,78.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1
5.0,4.5,0.0,2020.0,1150.0,0.0,1730.0,100.0,12.0,7.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1435.0,1370.0,100.0,1.04,20.0,0.0,0.15,0.012,43.0,21.0,200.0,4.0,32.0,0.0,4.17,3.64,2.06,0.175,0.0397,0.0104,0.0161,0.0094,0.0061,0.0351,0.0024,0.00057,0.0232,0.0048,0.0016,0.0017,0.002,0.003,0.0013,0.0034,0.0048,0.00069,0.0023,0.0009,93.9,10.4,0.30%,0,4.17,1,0,0,65.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1
5.0,4.5,0.0,1970.0,720.0,0.0,1410.0,88.0,28.0,5.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1435.0,1368.0,96.0,1.04,20.0,0.0,0.15,0.012,40.0,16.0,350.0,7.0,28.0,0.0,4.17,3.64,2.06,0.175,0.0397,0.0104,0.0161,0.0094,0.0061,0.0351,0.0024,0.00057,0.0232,0.0048,0.0016,0.0017,0.002,0.003,0.0013,0.0034,0.0048,0.00069,0.0023,0.0009,93.9,10.4,0.30%,0,4.17,1,0,0,67.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1
4.2,4.1,0.0,100.0,300.0,0.0,0.0,12.0,10.0,6.0,0.0,44.0,0.0,0.0,6.2,0.0,0.0,0.0,6.0,1438.0,1367.0,80.0,1.05,17.0,0.0,0.126,0.016,30.0,7.0,300.0,7.0,0.0,0.0,4.22,3.69,2.06,0.17,0.0391,0.0115,0.0145,0.0083,0.0091,0.0247,0.0022,0.00051,0.0192,0.0055,0.0014,0.0014,0.0019,0.0031,0.0032,0.0035,0.0049,0.00067,0.0036,0.0043,93.9,10.48,0.31%,0,4.22,0,0,1,71.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1
4.4,4.2,0.0,0.0,0.0,0.0,0.0,17.0,15.0,10.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1440.0,1373.0,90.0,1.05,18.0,0.0,0.132,0.018,30.0,0.0,200.0,4.0,0.0,0.0,4.2,3.69,1.95,0.199,0.0378,0.0111,0.0238,0.0125,0.0075,0.0499,0.0026,0.004,0.0208,0.0033,0.0015,0.0016,0.0029,0.004,0.0031,0.0032,0.0047,0.00069,0.0017,0.0028,93.9,10.45,0.34%,0,4.2,0,0,1,67.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1
4.8,4.5,0.0,1760.0,620.0,0.0,1810.0,80.0,18.0,6.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1438.0,1374.0,66.0,1.0,34.0,0.0,0.144,0.015,37.0,13.0,110.0,2.0,38.0,0.0,4.16,3.65,1.97,0.174,0.0347,0.01,0.0164,0.0101,0.0068,0.0175,0.0023,0.00094,0.0208,0.0038,0.0014,0.0018,0.002,0.003,0.0013,0.0032,0.0046,0.0009,0.0025,0.0012,94.0,10.0,0.34%,0,4.16,1,0,0,64.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1
18.0,16.7,0.0,6560.0,3890.0,0.0,5450.0,315.0,48.0,28.0,0.0,179.0,0.0,0.0,21.0,0.0,0.0,0.0,20.0,1437.0,1365.0,210.0,1.26,52.8,0.0,0.7350000000000001,0.016,42.0,14.0,1640.0,17.0,27.0,0.0,4.27,3.77,1.93,0.192,0.035,0.0072,0.0204,0.0228,0.0077,0.028,0.0024,0.0011,0.02,0.0036,0.0014,0.0014,0.0022,0.0024,0.0015,0.0032,0.0043,0.00066,0.0015,0.002,93.9,12.64,0.27%,0,4.27,0,0,1,72.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1
3.8,3.4,0.0,5420.0,2240.0,0.0,1230.0,235.0,15.0,5.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1425.0,1373.0,75.0,1.11,16.0,0.0,0.114,0.019,42.0,17.0,1050.0,8.0,19.0,0.0,4.25,3.73,2.01,0.19,0.0394,0.008,0.0203,0.0127,0.0075,0.0273,0.0024,0.0015,0.0219,0.004,0.0015,0.0015,0.0024,0.0031,0.0022,0.003,0.0048,0.0007,0.0018,0.0015,93.9,11.05,0.34%,0,4.25,0,0,1,52.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1
18.0,16.7,0.0,6560.0,3900.0,0.0,4250.0,316.0,120.0,10.0,0.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1437.0,1365.0,146.0,1.25,52.8,0.0,0.675,0.015,42.0,17.0,1640.0,10.0,28.0,0.0,4.24,3.72,2.0,0.192,0.0399,0.0077,0.0203,0.0111,0.0074,0.0357,0.0023,0.002,0.0213,0.0035,0.0015,0.0015,0.0026,0.0033,0.0023,0.0031,0.0045,0.00073,0.0012,0.0023,93.9,12.53,0.28%,0,4.24,0,0,1,72.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1
5.0,4.6,0.0,2130.0,620.0,0.0,1990.0,97.0,15.0,10.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1438.0,1370.0,123.0,1.04,20.0,0.0,0.15,0.014,43.0,12.0,260.0,5.0,40.0,0.0,4.15,3.63,2.02,0.175,0.0361,0.0095,0.0163,0.0269,0.0063,0.0293,0.0023,0.001,0.0197,0.0044,0.0013,0.0015,0.002,0.0033,0.0016,0.0032,0.0048,0.00072,0.0022,0.0021,93.9,10.4,0.32%,0,4.15,1,0,0,68.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1
5.0,3.2,0.0,2130.0,1030.0,0.0,1530.0,90.0,26.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1445.0,1365.0,90.0,1.02,20.0,0.0,0.15,0.015,43.0,21.0,310.0,6.0,31.0,0.0,4.29,3.77,1.99,0.202,0.0386,0.0096,0.0179,0.0131,0.0062,0.0257,0.0022,0.00097,0.0229,0.0047,0.0013,0.0019,0.0019,0.0032,0.0013,0.0031,0.0046,0.00078,0.0025,0.0035,93.8,10.2,0.33%,0,4.29,0,0,1,80.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1
3.8,3.3,0.0,1600.0,740.0,0.0,1180.0,65.0,8.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1445.0,1366.0,79.0,1.03,16.0,0.0,0.114,0.015,42.0,19.0,280.0,7.0,31.0,0.0,4.27,3.75,2.0,0.199,0.0399,0.0092,0.017,0.012,0.0058,0.0247,0.0024,0.00064,0.0224,0.0042,0.0013,0.0017,0.002,0.003,0.0013,0.0029,0.0049,0.00076,0.0017,0.0033,93.8,10.26,0.34%,0,4.27,0,0,1,79.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1
4.2,4.1,0.0,1620.0,900.0,0.0,1530.0,78.0,13.0,4.0,0.0,44.0,0.0,0.0,6.2,0.0,0.0,0.0,6.0,1439.0,1370.0,88.0,1.05,17.0,0.0,0.126,0.016,39.0,21.0,150.0,4.0,36.0,0.0,4.2,3.69,1.97,0.168,0.0396,0.0101,0.0161,0.0099,0.0083,0.0303,0.0025,0.0024,0.0211,0.0038,0.0013,0.0015,0.0022,0.0034,0.0028,0.0032,0.0048,0.00063,0.0012,0.0019,94.0,10.48,0.32%,0,4.2,0,0,1,69.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1
4.2,3.9,0.0,1630.0,1050.0,0.0,1240.0,77.0,12.0,2.0,0.0,43.0,0.0,0.0,6.2,0.0,0.0,0.0,6.0,1445.0,1375.0,100.0,1.02,17.0,0.0,0.126,0.016,39.0,25.0,0.0,0.0,36.0,0.0,4.21,3.68,2.05,0.173,0.0379,0.0111,0.0164,0.0118,0.0092,0.0157,0.0024,0.002,0.0207,0.0036,0.0013,0.0014,0.0023,0.0033,0.0037,0.0033,0.0049,0.00071,0.0014,0.0023,93.9,10.24,0.33%,0,4.21,0,0,1,70.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1
2.6,2.5,0.0,2120.0,2150.0,0.0,1030.0,63.0,185.0,20.0,0.0,13.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,1468.0,1387.0,100.0,1.0,11.0,0.0,0.078,0.01,40.0,38.0,0.0,0.0,19.0,0.0,4.17,3.19,3.83,0.194,0.0398,0.0084,0.0161,0.0083,0.0139,0.0176,0.0023,0.0009,0.0329,0.0057,0.0049,0.0017,0.0031,0.0010999999999999,0.0012,0.0014,0.0045,0.00055,0.0019,0.0017,92.6,10.0,0.28%,0,4.17,1,0,0,81.0,1,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1
2.6,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1462.0,1377.0,110.0,1.0,11.0,0.0,0.078,0.015,30.0,0.0,0.0,0.0,0.0,0.0,4.13,3.14,3.86,0.194,0.0409,0.0094,0.0159,0.0085,0.0134,0.0172,0.0023,0.00067,0.034,0.0059,0.0049,0.0017,0.0031,0.0010999999999999,0.0013,0.0014,0.0048,0.00055,0.0019,0.0021,92.6,10.0,0.34%,0,4.13,1,0,0,85.0,1,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1
3.8,3.4,0.0,1590.0,720.0,0.0,1180.0,75.0,25.0,0.0,0.0,39.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1442.0,1371.0,76.0,1.03,15.0,0.0,0.114,0.011,42.0,19.0,310.0,8.0,31.0,0.0,4.26,3.74,2.01,0.182,0.0405,0.0104,0.0154,0.012,0.0084,0.0108,0.0024,0.00082,0.0234,0.0039,0.0013,0.0019,0.002,0.0031,0.0033,0.0034,0.0054,0.00072,0.0015,0.0038,93.9,10.26,0.31%,0,4.26,0,0,1,71.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1
7.5,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1432.0,1374.0,90.0,1.05,30.0,0.0,0.225,0.014,30.0,0.0,0.0,0.0,0.0,0.0,4.27,3.74,2.04,0.182,0.0398,0.0085,0.0182,0.013,0.0066,0.0168,0.0023,0.0013,0.0217,0.004,0.0013,0.0014,0.0022,0.0028,0.0019,0.0035,0.0042,0.00091,0.002,0.002,93.8,10.53,0.34%,0,4.27,0,0,1,58.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1
16.0,15.6,0.0,6320.0,2530.0,0.0,4680.0,280.0,60.0,20.0,0.0,179.0,0.0,0.0,21.0,0.0,0.0,0.0,15.0,1448.0,1369.0,140.0,1.25,52.8,0.0,0.48,0.017,40.0,16.0,1430.0,9.0,36.0,0.0,4.23,3.72,1.98,0.184,0.0398,0.0078,0.0168,0.0113,0.0077,0.0423,0.0026,0.00049,0.0205,0.0038,0.0015,0.0014,0.002,0.0026,0.0025,0.0034,0.0044,0.0012,0.0019,0.0052,93.9,12.5,0.28%,0,4.23,0,0,1,79.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1
6.3,6.2,0.0,2560.0,1220.0,0.0,1980.0,105.0,40.0,4.0,0.0,65.0,0.0,0.0,9.3,0.0,0.0,0.0,7.0,1432.0,1373.0,81.0,1.03,25.0,0.0,0.185,0.016,41.0,19.0,0.0,0.0,40.0,0.0,4.2,3.63,2.18,0.199,0.0403,0.0088,0.0205,0.0118,0.0076,0.053,0.003,0.00043,0.0227,0.0041,0.0013,0.0014,0.0022,0.0028,0.003,0.0034,0.0047,0.0013,0.002,0.0037,93.7,10.32,0.35%,0,4.2,0,0,1,59.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1
5.0,4.5,0.0,2210.0,810.0,0.0,1670.0,95.0,13.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1366.0,98.0,1.0,20.0,0.0,0.15,0.014,44.0,16.0,310.0,6.0,33.0,0.0,4.16,3.63,2.03,0.195,0.0389,0.0083,0.0157,0.0101,0.0055,0.0126,0.0023,0.0016,0.0228,0.0038,0.0013,0.0017,0.002,0.0029,0.0012,0.0034,0.0061,0.00063,0.0015,0.0024,94.0,10.0,0.34%,0,4.16,1,0,0,74.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1
3.8,3.5,0.0,1630.0,730.0,0.0,910.0,68.0,44.0,2.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1371.0,62.0,1.05,16.0,0.0,0.114,0.016,43.0,25.0,0.0,0.0,32.0,0.0,4.19,3.53,2.57,0.221,0.039,0.0106,0.0172,0.0101,0.0064,0.0761,0.0026,0.0012,0.0195,0.0037,0.0013,0.0015,0.0021,0.0026,0.0012,0.0033,0.0047,0.0012,0.0015,0.0028,93.4,10.53,0.34%,0,4.19,1,0,0,69.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1
4.0,3.8,0.0,1610.0,1600.0,0.0,790.0,52.0,190.0,7.0,0.0,19.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1450.0,1383.0,90.0,0.95,16.0,0.0,0.12,0.009,40.0,38.0,0.0,0.0,20.0,0.0,4.14,3.15,3.87,0.194,0.0399,0.0079,0.0141,0.0066,0.0148,0.0939,0.0027,0.0012,0.0387,0.0053,0.0049,0.0019,0.0027,0.0010999999999999,0.0014,0.0013,0.005,0.00086,0.0015,0.0036,92.5,9.5,0.34%,0,4.14,1,0,0,67.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1
4.1,4.0,0.0,1730.0,1030.0,0.0,560.0,72.0,5.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1453.0,1375.0,86.0,0.98,17.0,0.0,0.123,0.009,42.0,25.0,0.0,0.0,33.0,0.0,4.18,3.62,2.16,0.253,0.0346,0.0086,0.0211,0.0096,0.0054,0.4095,0.003,0.00052,0.0286,0.0044,0.0021,0.0014,0.0019,0.0025,0.0023,0.0034,0.0049,0.001,0.0018,0.0027,93.1,9.76,0.33%,0,4.18,1,0,0,78.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1
3.8,3.5,0.0,2120.0,1370.0,0.0,690.0,85.0,54.0,22.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1443.0,1368.0,72.0,1.03,16.0,0.0,0.114,0.01,42.0,27.0,0.0,0.0,30.0,0.0,4.18,3.51,2.59,0.206,0.0396,0.0097,0.0172,0.0091,0.005,0.15,0.0028,0.0015,0.0194,0.0045,0.0016,0.0014,0.002,0.0026,0.0013,0.003,0.0045,0.001,0.0017,0.0044,93.4,10.26,0.33%,0,4.18,1,0,0,75.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1
3.9,3.5,0.0,2720.0,1500.0,0.0,1530.0,120.0,20.0,3.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1432.0,1369.0,70.0,1.03,16.0,0.0,0.114,0.014,30.0,17.0,750.0,8.0,17.0,0.0,4.24,3.71,2.04,0.166,0.0391,0.0098,0.0154,0.0097,0.0076,0.0187,0.0026,0.00084,0.0258,0.0039,0.0014,0.0013,0.0019,0.0028,0.0025,0.003,0.0044,0.00078,0.0025,0.0027,93.9,10.26,0.32%,0,4.24,0,0,1,63.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1
18.0,16.7,0.0,6560.0,3300.0,0.0,5720.0,316.0,40.0,0.0,0.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1437.0,1368.0,150.0,1.24,52.8,0.0,0.675,0.017,42.0,14.0,1640.0,10.0,33.0,0.0,4.24,3.72,2.0,0.166,0.0392,0.0087,0.0154,0.0147,0.0067,0.0254,0.0026,0.00027,0.021,0.0041,0.0014,0.0014,0.0019,0.0031,0.0025,0.0033,0.0045,0.00073,0.0021,0.0053,93.9,12.4,0.28%,0,4.24,0,0,1,69.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1
4.4,4.1,0.0,1320.0,330.0,0.0,890.0,53.0,0.0,0.0,0.0,44.0,0.0,0.0,6.3,0.0,0.0,0.0,0.0,1442.0,1371.0,83.0,1.0,18.0,0.0,0.132,0.014,30.0,7.0,460.0,10.0,19.0,0.0,4.21,3.68,2.03,0.169,0.0364,0.0084,0.0153,0.0113,0.0053,0.023,0.0025,0.00032,0.0233,0.0039,0.0015,0.0016,0.0019,0.0029,0.0015,0.0032,0.0048,0.00092,0.0015,0.0027,93.9,10.0,0.33%,0,4.21,0,0,1,71.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1
5.0,4.8,0.0,1940.0,770.0,0.0,1470.0,80.0,9.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1442.0,1367.0,82.0,1.0,20.0,0.0,0.15,0.015,39.0,22.0,210.0,4.0,29.0,0.0,4.18,3.66,1.99,0.187,0.038,0.0111,0.0161,0.0104,0.0061,0.0195,0.0026,0.0004,0.0234,0.0043,0.0015,0.0016,0.0018,0.0031,0.0028,0.0029,0.0044,0.0009,0.0018,0.0035,94.0,10.0,0.33%,0,4.18,1,0,0,75.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1
3.6,3.4,0.0,1540.0,740.0,0.0,690.0,62.0,42.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0,1374.0,68.0,1.0,15.0,0.0,0.108,0.014,43.0,26.0,0.0,0.0,31.0,0.0,4.26,3.61,2.51,0.209,0.039,0.009,0.0168,0.0104,0.0055,0.124,0.0024,0.00059,0.0265,0.0043,0.0017,0.0016,0.002,0.0034,0.0015,0.0032,0.0047,0.00088,0.002,0.0037,93.4,10.0,0.35%,0,4.26,0,0,1,66.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1
5.0,4.5,0.0,2200.0,1280.0,0.0,1520.0,90.0,8.0,5.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1438.0,1365.0,115.0,0.98,20.0,0.0,0.15,0.01,44.0,26.0,0.0,0.0,30.0,0.0,4.17,3.63,2.07,0.201,0.0395,0.0093,0.0166,0.0152,0.0078,0.036,0.0026,0.00026,0.0239,0.0039,0.0016,0.0016,0.0019,0.0033,0.0035,0.0034,0.005,0.0009,0.0014,0.003,93.9,9.8,0.31%,0,4.17,1,0,0,73.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1
4.8,4.1,0.0,2010.0,900.0,0.0,1590.0,90.0,10.0,7.0,0.0,41.0,0.0,0.0,6.2,0.0,0.0,0.0,7.0,1440.0,1370.0,70.0,0.85,17.0,0.0,0.126,0.013,42.0,19.0,300.0,6.0,33.0,0.0,4.16,3.65,1.95,0.198,0.0391,0.0101,0.0216,0.0139,0.0088,0.0481,0.0027,0.0015,0.0254,0.0045,0.0016,0.0015,0.0021,0.003,0.0027,0.0033,0.0043,0.00058,0.0013,0.0037,94.0,8.54,0.37%,0,4.16,1,0,0,70.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1
4.2,4.1,0.0,1620.0,1050.0,0.0,930.0,80.0,8.0,1.0,0.0,44.0,0.0,0.0,6.2,0.0,0.0,0.0,6.0,1438.0,1363.0,62.0,1.05,17.0,0.0,0.126,0.019,39.0,25.0,0.0,0.0,22.0,0.0,4.18,3.68,1.94,0.2,0.0391,0.0108,0.0181,0.0151,0.0089,0.0168,0.0026,0.0016,0.0235,0.0046,0.0015,0.0014,0.0023,0.0034,0.0039,0.0033,0.0047,0.00057,0.0013,0.0058,94.0,10.48,0.32%,0,4.18,1,0,0,75.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1
7.5,6.85,0.0,3010.0,1030.0,0.0,2850.0,140.0,20.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1440.0,1371.0,90.0,1.05,30.0,0.0,0.23,0.019,40.0,14.0,610.0,8.0,38.0,0.0,4.27,3.74,2.03,0.19,0.0381,0.011,0.0198,0.0114,0.0084,0.0432,0.0025,0.0016,0.0225,0.0034,0.0014,0.0014,0.0023,0.0034,0.0032,0.0033,0.0057,0.00062,0.0015,0.0038,93.8,10.53,0.33%,0,4.27,0,0,1,69.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1
18.0,16.7,0.0,6560.0,3020.0,0.0,5720.0,316.0,10.0,0.0,0.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1437.0,1366.0,150.0,1.22,52.8,0.0,0.675,0.014,35.0,13.0,1490.0,7.0,30.0,0.0,4.23,3.71,2.02,0.187,0.0399,0.0087,0.023,0.0133,0.0061,0.028,0.0026,0.0014,0.0264,0.0037,0.0014,0.0016,0.0022,0.0032,0.0014,0.0034,0.0046,0.00064,0.0017,0.0024,93.9,12.18,0.28%,0,4.23,0,0,1,71.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1
3.8,3.4,0.0,4750.0,1690.0,0.0,4320.0,215.0,40.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1437.0,1368.0,78.0,1.0,16.0,0.0,0.114,0.015,38.0,14.0,1240.0,10.0,35.0,0.0,4.23,3.71,2.01,0.171,0.0403,0.0109,0.0192,0.0129,0.0083,0.0424,0.0055,0.00072,0.0209,0.0044,0.0016,0.0015,0.0026,0.0032,0.003,0.0034,0.0047,0.00057,0.0021,0.0066,93.9,10.0,0.34%,0,4.23,0,0,1,69.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1
7.5,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1439.0,1371.0,102.0,0.99,30.0,0.0,0.225,0.015,30.0,0.0,0.0,0.0,0.0,0.0,4.22,3.71,1.95,0.171,0.0405,0.0109,0.0195,0.013,0.0074,0.0424,0.0054,0.0008,0.0205,0.0045,0.0015,0.0015,0.0026,0.0033,0.0026,0.0031,0.0043,0.00056,0.0019,0.007,93.9,9.87,0.33%,0,4.22,0,0,1,68.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1
6.2,6.0,0.0,2620.0,1330.0,0.0,1430.0,100.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1441.0,1362.0,121.0,1.02,30.0,0.0,0.18,0.013,42.0,21.0,0.0,0.0,36.0,0.0,4.19,3.64,2.12,0.25,0.0397,0.0108,0.0201,0.0115,0.0074,0.4095,0.0027,0.0022,0.0352,0.0055,0.0019,0.0016,0.0023,0.0035,0.0014,0.004,0.0051,0.00089,0.0019,0.0025,93.2,10.16,0.32%,0,4.19,1,0,0,79.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1
4.1,4.02,0.0,1610.0,510.0,0.0,1690.0,79.0,9.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1439.0,1371.0,90.0,1.02,17.0,0.0,0.123,0.017,39.0,12.0,290.0,7.0,41.0,0.0,4.21,3.71,1.9,0.205,0.0409,0.0116,0.0207,0.0152,0.0068,0.0286,0.0027,0.002,0.0235,0.0048,0.0017,0.0016,0.0021,0.0039,0.0022,0.0037,0.0051,0.00057,0.0022,0.0032,94.0,10.24,0.34%,0,4.21,0,0,1,68.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1
3.6,3.2,0.0,1600.0,580.0,0.0,1620.0,71.0,15.0,6.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1437.0,1369.0,72.0,1.03,15.0,0.0,0.108,0.013,42.0,15.0,0.0,0.0,43.0,0.0,4.24,3.72,2.0,0.181,0.0395,0.0101,0.0193,0.013,0.0072,0.0187,0.0028,0.0017,0.0261,0.0046,0.0017,0.0015,0.0021,0.0035,0.0027,0.0036,0.0046,0.0006,0.0013,0.0026,93.9,10.28,0.32%,0,4.24,0,0,1,68.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1
4.0,4.0,0.0,1710.0,730.0,0.0,1050.0,75.0,18.0,2.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1438.0,1363.0,77.0,0.98,16.0,0.0,0.12,0.011,41.0,17.0,0.0,0.0,37.0,0.0,4.14,3.61,2.06,0.244,0.0338,0.0097,0.0182,0.0119,0.0069,0.4095,0.0027,0.0025,0.03,0.0053,0.0019,0.0015,0.0021,0.0035,0.0025,0.0035,0.0051,0.0007,0.0023,0.0029,93.2,9.75,0.33%,0,4.14,1,0,0,75.0,0,0,0,0,0.0,0.0,0,1.5,0.0,0.0,1
4.3,3.9,0.0,2610.0,510.0,0.0,2180.0,115.0,12.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1440.0,1369.0,81.0,0.95,18.0,0.0,0.129,0.011,45.0,9.0,500.0,9.0,38.0,0.0,4.21,3.69,2.0,0.203,0.0375,0.0097,0.0178,0.0117,0.008,0.05,0.0032,0.0021,0.0272,0.0044,0.0016,0.0015,0.0022,0.0034,0.002,0.0035,0.0048,0.00059,0.0017,0.0032,93.9,9.53,0.34%,0,4.21,0,0,1,71.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1
